sentence,source,title,sentence_length,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
« op de 20e.,HybridSumEP,BelgieVsNederland,5,-10.486666666666666,-8.94,-11.943578333333331,175.59000000000003,1.2000000000000002,3.0,3.0,0.0,19.5753,0,0,0,0,0,0,0,0,0
"Marktprincipes en afgeleide mechanismen hebben een positief effect op de arbeidsmarkt en de dienstensector, die meer dan 75% van de economie uitmaakt.",HybridSumEP,BelgieVsNederland,24,14.444545454545459,16.545454545454547,16.529829909090914,30.686818181818197,19.709090909090907,58.36363636363637,16.41640786499874,8.0,19.79997272727273,0,1,0,0,0,0,0,0,0
"In BelgiÃ« zorgen gebrek aan concurrentie, transparantie en inefficiÃ«nte financiering voor dure en minder goede diensten, vooral in sectoren waar de overheid betaalt.",HybridSumEP,BelgieVsNederland,29,15.895,18.044999999999995,17.2655235,23.85000000000001,21.26666666666667,57.333333333333336,17.491376746189438,8.0,19.301066666666667,0,0,0,0,1,1,0,0,0
"Houdbaarheid, macro-economische efficiÃ«ntie en billijkheid zijn de drie pijlers van een geslaagde hervorming van het pensioenstelsel.",HybridSumEP,Pensioenhervorming,20,16.028235294117646,19.208823529411767,22.580104,10.427058823529418,18.564705882352943,64.05882352941177,15.24744871391589,8.0,20.2697,1,0,0,0,0,1,0,0,0
Het pensioenbedrag is een percentage van het gemiddelde jaarlijkse arbeidsinkomen dat iemand verdiende tijdens de 'normale' loopbaan.,HybridSumEP,Pensioenhervorming,20,16.028235294117646,18.654705882352943,21.888356823529413,10.427058823529418,18.564705882352943,69.94117647058823,15.24744871391589,9.0,19.340876470588235,1,0,0,1,0,1,0,1,0
Deze loopbaanlengte wordt door de overheid bepaald en kan mee evolueren met de levensverwachting.,HybridSumEP,Pensioenhervorming,15,10.098571428571429,13.493571428571428,16.9449355,47.596428571428596,17.02857142857143,49.714285714285715,13.954451150103322,5.0,17.865185714285715,0,2,0,0,0,1,0,0,0
Er wordt een hoog gewicht gegeven aan arbeidsinkomens verdiend later in de loopbaan en een lager gewicht aan inkomsten verdiend op jonge leeftijd.,HybridSumEP,Pensioenhervorming,24,13.388695652173912,15.258260869565213,14.357213086956524,40.03782608695653,17.895652173913046,62.130434782608695,15.24744871391589,9.0,19.88077826086957,0,1,0,0,0,1,0,0,0
"Om ongelijkheid tegen te gaan, moet de vervangingsratio progressief zijn:",HybridSumEP,Pensioenhervorming,12,9.55,12.771999999999998,17.6955442,44.40500000000001,16.0,40.0,12.486832980505138,3.0,19.9225,1,1,0,0,1,1,0,0,0
extra arbeidsinkomen moet meer bijkomend pensioen genereren voor laaggeschoolden dan voor hooggeschoolden.,HybridSumEP,Pensioenhervorming,13,19.57333333333334,21.464999999999996,27.792422166666668,-23.895000000000003,24.8,62.0,16.41640786499874,6.0,18.705866666666665,0,1,0,0,0,1,0,0,0
De verhouding van 67-plussers tot 18-66-jarigen zal in BelgiÃ« stijgen van 24% in 2010 naar 38% in 2040 en 43% in 2070.,HybridSumEP,Pensioenhervorming,24,4.790000000000003,9.480454545454545,7.710053409090911,99.90500000000002,12.436363636363637,40.18181818181819,10.745966692414834,4.0,17.64679090909091,0,1,0,0,0,1,0,1,0
"Tegelijkertijd staan we voor de uitdaging om meer geld te investeren in infrastructuur, verduurzaming, klimaatverandering, gezondheidszorg en defensie.",HybridSumEP,Pensioenhervorming,22,17.652222222222225,21.586666666666666,25.02104877777778,0.5650000000000084,22.75555555555556,62.44444444444444,17.491376746189438,8.0,18.564855555555553,0,0,0,0,0,1,0,0,0
De hervorming moet bovendien de inkomens- en welvaartsongelijkheid verminderen.,HybridSumEP,Pensioenhervorming,10,16.764444444444447,19.18,25.990578111111112,-9.100000000000003,25.822222222222223,64.55555555555556,15.24744871391589,5.0,19.8729,0,1,0,0,0,1,0,1,0
We richten ons op het realistisch modelleren van het Belgische pensioensysteem.,HybridSumEP,Pensioenhervorming,12,12.3,13.186363636363637,17.857613090909098,26.47000000000002,15.309090909090907,56.45454545454545,12.486832980505138,5.0,18.536645454545457,0,0,0,1,0,0,0,0,0
In alle scenario's blijft de overheidsschuld als percentage van het bbp gelijk.,HybridSumEP,Pensioenhervorming,13,5.818461538461541,8.982307692307693,11.774802615384615,76.50153846153849,14.430769230769233,36.07692307692308,12.486832980505138,3.0,18.856684615384616,0,0,0,0,1,0,0,0,0
Mogelijke effecten van een verandering in de belastingtarieven worden meegenomen in het model.,HybridSumEP,Pensioenhervorming,14,15.803076923076926,14.416923076923077,18.55924607692308,4.9169230769230925,17.50769230769231,51.46153846153846,13.954451150103322,5.0,17.64206923076923,0,1,0,0,0,1,0,0,0
"Om de gevolgen van pensioenhervormingen te begrijpen, is het belangrijk om eerst naar de gedrags- en macro-economische effecten van demografische veranderingen (vergrijzing) te kijken, zonder hervormingen.",HybridSumEP,Pensioenhervorming,31,19.965384615384618,23.090769230769233,22.410995769230773,-1.7703846153845966,25.78461538461539,68.3076923076923,20.320508075688775,11.0,20.108792307692312,1,0,0,0,1,1,0,0,0
"Om de financiÃ«le duurzaamheid van het pensioenstelsel te waarborgen, kiezen overheden meestal voor twee manieren van bezuinigingen.",HybridSumEP,Pensioenhervorming,21,15.030000000000001,17.13833333333333,19.46785616666667,19.36500000000002,22.75555555555556,62.44444444444444,17.491376746189438,8.0,20.3193,0,0,0,0,1,1,0,0,0
Het basis-scenario laat de effecten van demografische veranderingen zien zonder ingrepen in het pensioenstelsel.,HybridSumEP,Pensioenhervorming,15,19.37,18.54,23.244775857142855,-18.874999999999993,22.742857142857144,56.857142857142854,16.41640786499874,6.0,18.99304285714286,0,0,0,1,0,0,0,1,0
Dit zien we ook in paneel F. De verwachting van een langere loopbaan motiveert mensen om meer tijd te investeren in menselijk kapitaal door middel van hoger onderwijs.,HybridSumEP,Pensioenhervorming,29,14.294285714285717,15.783571428571427,12.12177307142857,42.450714285714284,21.200000000000003,56.57142857142857,17.491376746189438,8.0,18.559585714285713,0,0,0,0,0,1,0,0,0
"Positieve cijfers in de figuur duiden op welvaartsgroei, negatieve op verlies.",HybridSumEP,Pensioenhervorming,13,11.22727272727273,12.329999999999998,16.78854927272728,34.16090909090911,11.672727272727274,56.45454545454545,10.745966692414834,5.0,18.536645454545457,0,0,0,0,0,0,0,0,0
Een verhoging van de pensioenleeftijd is in dit geval beter dan een vermindering van de vervangingsratio.,HybridSumEP,Pensioenhervorming,17,13.5125,12.769375000000004,15.056662187499999,26.682500000000015,16.400000000000002,41.0,13.954451150103322,4.0,18.24635,1,0,0,0,0,1,0,1,0
"In paneel A creÃ«ert de verhoging van de pensioenleeftijd winnaars en verliezers, terwijl een verlaging van de pensioenuitkeringen in paneel B vooral negatieve gevolgen heeft.",HybridSumEP,Pensioenhervorming,29,16.788461538461537,18.380769230769232,16.53114476923077,21.006538461538486,24.246153846153845,60.61538461538461,19.431676725154983,9.0,18.894176923076923,0,1,0,0,1,1,0,0,0
Deze hervorming versterkt de welvaartsongelijkheid veroorzaakt door de demografische verandering.,HybridSumEP,Pensioenhervorming,11,16.63,24.546999999999997,32.395171700000006,-6.354999999999983,24.0,70.0,15.24744871391589,6.0,18.3435,0,0,0,0,0,1,0,0,0
Bovendien maakt deze verandering de verhoging van de pensioenleeftijd efficiÃ«nter vanuit macro-economisch perspectief.,HybridSumEP,Pensioenhervorming,16,19.37,20.895000000000003,26.184701357142856,-18.874999999999993,22.742857142857144,64.0,16.41640786499874,7.0,20.1209,0,0,0,0,0,1,0,0,0
"Ouderen worden gestimuleerd om meer te werken en jongeren om minder, maar het netto-effect op het aantal gewerkte arbeidsuren is positief.",HybridSumEP,Pensioenhervorming,23,15.07619047619048,15.087142857142858,15.269454857142858,24.3771428571429,17.923809523809524,54.333333333333336,15.24744871391589,7.0,19.71619523809524,1,1,0,0,0,0,0,0,0
"Niet alle effecten tonen we hier, maar het is de moeite waard om er kort op in te gaan (zie ook Devriendt et al.).",HybridSumEP,Pensioenhervorming,28,6.553333333333331,7.447500000000002,4.035858750000003,90.82500000000002,11.266666666666666,32.333333333333336,8.477225575051662,2.0,18.643150000000002,1,0,0,0,0,0,0,0,0
Een minimumpensioen invoeren is een effectief middel om de ongelijkheidseffecten van de demografische verandering tegen te gaan.,HybridSumEP,Pensioenhervorming,18,17.416470588235295,17.823529411764703,20.850736058823536,0.4741176470588435,20.917647058823533,52.294117647058826,16.41640786499874,6.0,19.340876470588235,1,0,0,0,0,1,0,1,0
In plaats van iedereen dezelfde pensioenleeftijd op te leggen,HybridSumEP,Pensioenhervorming,9,8.89777777777778,10.806666666666665,15.537509666666669,47.30000000000003,12.488888888888889,42.333333333333336,10.745966692414834,3.0,18.118455555555556,0,0,0,0,1,0,0,0,0
"is het beter om een 'normale' of standaard loopbaanduur te bepalen, waarna werknemers een volledig pensioen ontvangen.",HybridSumEP,Pensioenhervorming,21,13.945882352941176,14.221764705882357,16.35437941176471,25.356470588235307,20.917647058823533,64.05882352941177,16.41640786499874,8.0,18.41205294117647,1,0,0,0,0,0,0,0,0
"Het pensioen dat iemand krijgt, blijft gekoppeld aan het gemiddelde verdiende inkomen tijdens de 'normale' loopbaan.",HybridSumEP,Pensioenhervorming,20,12.775000000000002,15.124375,17.996587687500003,31.97000000000001,18.900000000000002,66.0,15.24744871391589,8.0,20.220100000000002,0,0,0,1,0,1,0,1,0
"Deze aanpak maakt het pensioenstelsel ook genderneutraal en gezinsvriendelijker, omdat minder pensioenrechten verloren gaan in de jaren waarin jonge ouders kinderen krijgen.",HybridSumEP,Pensioenhervorming,24,20.344545454545457,21.683636363636367,22.944212818181818,-11.613181818181815,19.709090909090907,53.81818181818181,16.41640786499874,7.0,19.79997272727273,0,0,0,0,0,0,0,0,0
"Het gebruik van een progressieve vervangingsratio als instrument om de billijkheid van het pensioenstelsel te waarborgen, voldoet aan de vereiste om billijkheid en efficiÃ«ntie te combineren.",HybridSumEP,Pensioenhervorming,30,17.228888888888893,20.504444444444445,18.60024907407408,19.630000000000027,24.133333333333333,71.44444444444444,19.431676725154983,12.0,20.765700000000002,0,0,0,1,0,1,0,1,0
Nadelen hiervan zijn dat het onzekerheid over de toekomstige pensioenen veroorzaakt en bij negatieve schokken tot hogere belastingen op arbeid leidt.,HybridSumEP,Pensioenhervorming,22,16.761904761904763,17.778571428571432,18.629369714285723,12.291428571428611,19.82857142857143,63.857142857142854,16.41640786499874,9.0,19.71619523809524,1,0,0,0,0,1,0,0,0
Bovendien worden de lasten van ongunstige demografische schokken alleen op de productiefactor arbeid gelegd.,HybridSumEP,Pensioenhervorming,15,15.15571428571429,17.19428571428572,21.564818428571428,11.339285714285731,14.171428571428573,49.714285714285715,12.486832980505138,5.0,20.1209,0,1,0,0,0,0,0,0,0
Financiering via hogere overheidsdotaties uit algemene middelen stelt ons in staat om ook inkomsten uit kapitaal in de lasten te delen.,HybridSumEP,Pensioenhervorming,22,15.07619047619048,14.638571428571431,14.709469047619052,24.3771428571429,17.923809523809524,49.57142857142857,15.24744871391589,6.0,18.964290476190477,0,0,0,0,0,1,0,0,0
AI heeft een grote invloed op banen en seksuele discriminatie.,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,11,7.190000000000001,8.062000000000001,11.815693199999998,61.325000000000024,8.0,40.0,8.477225575051662,3.0,19.9225,0,1,0,0,0,1,0,0,0
"Automatisering, big data en algoritmes worden steeds meer toegepast in de arbeidsmarkt.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,14,13.673333333333336,13.615000000000002,17.992670500000003,18.40500000000001,14.8,45.333333333333336,12.486832980505138,4.0,17.390033333333335,0,1,0,0,0,1,0,0,0
Big data is een verzameling van gegevens uit verschillende bronnen en is gerelateerd aan AI.,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,16,10.713333333333338,10.248000000000001,12.4099458,44.97000000000003,16.666666666666668,48.333333333333336,13.954451150103322,5.0,17.012500000000003,2,0,0,0,0,1,0,0,0
Dit artikel pleit ervoor dat AI op een verantwoorde manier gebruikt moet worden om seksuele discriminatie in de arbeidsmarkt te verminderen.,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,22,12.828571428571426,15.759999999999998,16.10943357142857,40.4914285714286,17.923809523809524,54.333333333333336,15.24744871391589,7.0,19.71619523809524,0,2,0,0,0,1,0,0,0
Seksuele discriminatie is een vorm van discriminatie waarbij iemand anders wordt behandeld vanwege hun geslacht.,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,16,14.646666666666672,16.528,20.249747133333337,16.770000000000007,14.0,61.666666666666664,12.486832980505138,7.0,19.117833333333333,1,1,0,0,0,1,0,0,0
"Zorgen bestaan dat AI en automatisering niet op een genderverantwoorde manier gebruikt worden, wat bestaande gendervooroordelen kan versterken.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,20,16.996666666666666,20.016666666666666,23.061098444444447,5.265000000000025,16.08888888888889,56.888888888888886,13.954451150103322,7.0,20.3193,0,2,0,0,0,1,0,0,0
"Bedrijven en overheden moeten actie ondernemen om veranderingen door AI tegemoet te treden, om zo sociale orde, rechtvaardigheid en gelijkheid te waarborgen.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,25,16.59,18.04409090909091,18.40069159090909,15.305000000000021,21.527272727272727,62.90909090909091,17.491376746189438,9.0,19.79997272727273,0,1,0,0,0,1,0,0,0
"Momenteel is 7 tot 24 procent van de vrouwen werkzaam, tegenover 8 tot 28 procent van de mannen.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,20,6.507777777777779,7.718333333333334,7.70815416666667,80.46500000000003,9.422222222222222,51.333333333333336,8.477225575051662,6.0,19.442077777777776,1,0,0,0,0,0,0,0,0
"Als vrouwen kansen grijpen om te veranderen, kunnen ze hun huidige aandeel in de werkgelegenheid behouden.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,18,11.3,12.769375000000004,15.056662187499999,42.54500000000003,16.400000000000002,59.75,13.954451150103322,7.0,19.233225,0,1,0,0,0,1,0,0,1
"Niet te vergeten, met 78% mannelijke AI-professionals, worden algoritmes gemaakt met mannen gedomineerde ervaringen.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,17,15.99857142857143,18.87642857142857,23.664765214285723,5.296428571428587,19.885714285714286,64.0,15.24744871391589,7.0,17.865185714285715,0,1,0,0,0,0,0,0,0
Vrouwen zijn oververtegenwoordigd in bepaalde sectoren met hoog risico op automatisering.,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,12,18.736363636363638,17.46818181818182,23.20293218181819,-19.675454545454507,18.94545454545455,56.45454545454545,13.954451150103322,5.0,17.10119090909091,1,0,0,0,0,1,0,0,0
Gebrek aan mobiliteit en flexibiliteit kunnen ook redenen zijn voor bedrijven om vrouwen te ontslaan of hun onderhandelingspositie te verminderen[5].,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,22,16.761904761904763,17.55428571428572,18.34937680952381,12.291428571428611,19.82857142857143,59.095238095238095,16.41640786499874,8.0,19.71619523809524,1,1,0,0,0,1,0,0,0
De US Equal Employment Opportunity Commission onderzoekt ten minste twee gevallen waarbij algoritmen mogelijk discriminerend zijn voor bepaalde groepen sollicitanten[6].,HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,22,17.323809523809526,22.04,23.94923490476191,8.262857142857143,19.82857142857143,78.14285714285714,16.41640786499874,12.0,18.212385714285716,1,0,0,0,0,1,0,1,0
"Alle informatie online kan worden gebruikt om individuen te identificeren, maar de privacywetgeving is niet ontworpen om te overwegen welke persoonlijke informatie moet worden beschermd en hoe[7].",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,30,18.08714285714286,20.49357142857143,18.001624071428573,15.257857142857166,22.62857142857143,63.714285714285715,18.491933384829668,10.0,19.687442857142862,1,4,0,0,0,1,0,0,0
"Dit zou geen uitzondering zijn, andere bedrijven die AI-automatisering gebruiken, zouden hetzelfde probleem tegenkomen.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,17,17.684285714285718,20.222142857142856,25.34472264285715,-6.789285714285702,17.02857142857143,64.0,13.954451150103322,7.0,18.99304285714286,1,2,0,0,0,1,0,0,0
"Ondanks die zorgen, staan â€‹â€‹meer bedrijven nog steeds sterk in om meer delen van werving en aanname te automatiseren.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,21,10.019047619047623,10.825714285714284,9.949589666666668,60.634285714285724,12.20952380952381,44.80952380952381,10.745966692414834,5.0,18.964290476190477,0,0,0,0,1,1,0,0,1
"Hoewel ze ontworpen zijn om vooroordelen te verminderen, hebben de meeste aannamealgoritmes nog steeds een neiging naar vooroordelen.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,20,13.718888888888891,17.4,19.79451455555556,28.765000000000025,18.311111111111114,51.333333333333336,15.24744871391589,6.0,20.3193,1,1,0,0,0,1,0,0,1
"Om diversiteit in de invoergegevens te garanderen, zou het verzamelen van meer trainingsgegevens met name met kwetsbare groepen helpen om ongelijkheid te voorkomen.",HybridSumEP,TheImpactofAIOnJobsAndSexualDiscrimination,25,15.953913043478263,18.73956521739131,18.70318991304348,21.646521739130463,21.373913043478264,62.130434782608695,17.491376746189438,9.0,17.82121304347826,0,1,0,0,1,1,0,0,0
